animationId,assetId,canonicalAnimationId,isCanonical,sourcePath,sourceSha256,collection,grade,lesson,lessonTitleRaw,lessonTitleDisplay,section,pageNumber,titleEnglish,titleSpanish,domain,classificationStatus,referenced,unreferenced,variant,variantKind,shell,pairedFlaPath,swfSignature,swfVersion,stageWidth,stageHeight,fps,frameCount,durationMs,audioExactCount,audioGroupIds,migrationStatus
"keyterm-elementary-dependent-variable","swf-f0e1d0bb2f1907fc127e5228baa28b3d23bd363cdaf3b798013467abfb7efc24","keyterm-elementary-dependent-variable","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/dependent_variable.swf","f0e1d0bb2f1907fc127e5228baa28b3d23bd363cdaf3b798013467abfb7efc24","keyterm","elementary","","","","","","Dependent variable","Variable dependiente","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/dependent_variable.fla","CWS","6","225","225","12","24","2000","0","[]","discovered"
"keyterm-elementary-design","swf-705e2cc20cc9cd39e29fba8c67732c18b9c5d96f035381b5dcb1489779c77b96","keyterm-elementary-design","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/design.swf","705e2cc20cc9cd39e29fba8c67732c18b9c5d96f035381b5dcb1489779c77b96","keyterm","elementary","","","","","","Design","Diseño","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/design.fla","CWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-determine-determination","swf-622b97eb1216cfee1a8441b5661ea98d1b9439468b9b5bcc55506bf718735b1a","keyterm-elementary-determine-determination","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/determine_determination.swf","622b97eb1216cfee1a8441b5661ea98d1b9439468b9b5bcc55506bf718735b1a","keyterm","elementary","","","","","","Determine / Determination","Determinar/Determinación","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/determine_determination.fla","CWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-diameter","swf-771befabac30dd1952c99fb67546f65faec2006ee465d526a24aaa0818e19dc4","keyterm-elementary-diameter","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/diameter.swf","771befabac30dd1952c99fb67546f65faec2006ee465d526a24aaa0818e19dc4","keyterm","elementary","","","","","","Diameter","Diámetro","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/diameter.fla","CWS","6","225","225","12","23","1916.666667","0","[]","discovered"
"keyterm-elementary-difference","swf-326a4cb591b7de678074fdf614dc5ee221e4f3e8a00bc9f86bf4c499966c0c77","keyterm-elementary-difference","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/difference.swf","326a4cb591b7de678074fdf614dc5ee221e4f3e8a00bc9f86bf4c499966c0c77","keyterm","elementary","","","","","","Difference","Diferencia","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/difference.fla","CWS","6","225","225","12","67","5583.333333","0","[]","discovered"
"keyterm-elementary-dilation","swf-8bb39fb29c571fa27a1b78ada35e59c04ac69218d703edaa3eded8e45d987456","keyterm-elementary-dilation","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/dilation.swf","8bb39fb29c571fa27a1b78ada35e59c04ac69218d703edaa3eded8e45d987456","keyterm","elementary","","","","","","Dilation","Dilatación","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/dilation.fla","CWS","6","225","225","12","30","2500","0","[]","discovered"
"keyterm-elementary-dime","swf-cd98f1d400f227bea3dda5efb5c1e39db85814789daaab0d3ff767745956a057","keyterm-elementary-dime","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/dime.swf","cd98f1d400f227bea3dda5efb5c1e39db85814789daaab0d3ff767745956a057","keyterm","elementary","","","","","","Dime","Dime","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/dime.fla","CWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-dimension","swf-f81e5b874a1e698337db5b0017f4769495ea5466cac8f26ab4b91e7bd49a4370","keyterm-elementary-dimension","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/dimension.swf","f81e5b874a1e698337db5b0017f4769495ea5466cac8f26ab4b91e7bd49a4370","keyterm","elementary","","","","","","Dimension","","vocabulary","inferred","false","true","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/dimension.fla","CWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-direction","swf-43ee40947b54e214ff206c3e157846f5284f98ec0d12756ff713d4dc07b325b5","keyterm-elementary-direction","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/direction.swf","43ee40947b54e214ff206c3e157846f5284f98ec0d12756ff713d4dc07b325b5","keyterm","elementary","","","","","","Direction","Dirección","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/direction.fla","CWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-display","swf-7fefdf757e85d52d6d018c86b32d7cd445bd35baf554d16f186c41ac85b767f4","keyterm-elementary-display","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/display.swf","7fefdf757e85d52d6d018c86b32d7cd445bd35baf554d16f186c41ac85b767f4","keyterm","elementary","","","","","","Display","Mostrar","vocabulary","confirmed","true","false","false","","false","","CWS","6","225","225","12","41","3416.666667","0","[]","discovered"
"keyterm-elementary-distance","swf-f46caa1a3488e688e5793b9f4805fb73a690ab37ef7b69248ac276817b655404","keyterm-elementary-distance","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/distance.swf","f46caa1a3488e688e5793b9f4805fb73a690ab37ef7b69248ac276817b655404","keyterm","elementary","","","","","","Distance","Distancia","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/distance.fla","CWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-distribute","swf-31b611a2bc8a9f794e4877ad2af1ad787194d1d8fd7719f7904469957c6ccfc1","keyterm-elementary-distribute","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/distribute.swf","31b611a2bc8a9f794e4877ad2af1ad787194d1d8fd7719f7904469957c6ccfc1","keyterm","elementary","","","","","","Distribute","Distribuir","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/distribute.fla","CWS","6","225","225","12","29","2416.666667","0","[]","discovered"
"keyterm-elementary-dividend","swf-da1930ea684abfe149dd027ebc0d2137c69c419768d5099766e7eaff14d7435a","keyterm-elementary-dividend","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/dividend.swf","da1930ea684abfe149dd027ebc0d2137c69c419768d5099766e7eaff14d7435a","keyterm","elementary","","","","","","Dividend","Dividendo","vocabulary","confirmed","true","false","false","","false","","CWS","6","225","225","12","11","916.666667","0","[]","discovered"
"keyterm-elementary-division-property-of-zero","swf-b6d670eb8a59385a37319e99a83c836a7e95ddd48ca96f6cbe8a7a555d871358","keyterm-elementary-division-property-of-zero","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/division_property_of_zero.swf","b6d670eb8a59385a37319e99a83c836a7e95ddd48ca96f6cbe8a7a555d871358","keyterm","elementary","","","","","","Division Property of Zero","Propiedad del cero en la división","vocabulary","confirmed","true","false","false","","false","","CWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-division-sign","swf-339f9a793cc15defe52744cd3895f9069113976272f54efa281d2040a9f67542","keyterm-elementary-division-sign","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/division_sign.swf","339f9a793cc15defe52744cd3895f9069113976272f54efa281d2040a9f67542","keyterm","elementary","","","","","","Division sign","Signo de división","vocabulary","confirmed","true","false","false","","false","","CWS","6","225","225","12","11","916.666667","0","[]","discovered"
"keyterm-elementary-divisor","swf-6aab999db697e815d1c74be57601420e406545a5011677b45232033dee0ffa16","keyterm-elementary-divisor","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/divisor.swf","6aab999db697e815d1c74be57601420e406545a5011677b45232033dee0ffa16","keyterm","elementary","","","","","","Divisor","Divisor","vocabulary","confirmed","true","false","false","","false","","CWS","6","225","225","12","11","916.666667","0","[]","discovered"
"keyterm-elementary-dollar","swf-a7b59df5df762b2b63bf6c4557efa7a2cc04dd7dc499973295511e3582c40c7a","keyterm-elementary-dollar","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/dollar.swf","a7b59df5df762b2b63bf6c4557efa7a2cc04dd7dc499973295511e3582c40c7a","keyterm","elementary","","","","","","Dollar","Dólar","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/dollar.fla","CWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-dollar-sign","swf-ef2fafadf9c0b061327564c254f5142e82ec3913cb14e61f248ea0904d59cf12","keyterm-elementary-dollar-sign","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/dollar_sign.swf","ef2fafadf9c0b061327564c254f5142e82ec3913cb14e61f248ea0904d59cf12","keyterm","elementary","","","","","","Dollar sign","Signo de dólar","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/dollar_sign.fla","CWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-double","swf-93f22c74bc83ac0d73e92c6f4b30cb5a2359abf02ba487814edd002825239b09","keyterm-elementary-double","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/double.swf","93f22c74bc83ac0d73e92c6f4b30cb5a2359abf02ba487814edd002825239b09","keyterm","elementary","","","","","","Double","Doble","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/double.fla","CWS","6","225","225","12","10","833.333333","0","[]","discovered"
"keyterm-elementary-e-mail","swf-3a5323e3955fd7f5cf6ea92ec2bc2722b1b0ecba4e11470de384b487e86bf687","keyterm-elementary-e-mail","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/e-mail.swf","3a5323e3955fd7f5cf6ea92ec2bc2722b1b0ecba4e11470de384b487e86bf687","keyterm","elementary","","","","","","E-mail","Correo electrónico","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/e-mail.fla","CWS","6","225","225","12","9","750","0","[]","discovered"
"keyterm-elementary-efficiency","swf-c59f7eeaff12b233dd3bbc0e3272ccf7d894c4d411a98da440386e48bf04472a","keyterm-elementary-efficiency","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/efficiency.swf","c59f7eeaff12b233dd3bbc0e3272ccf7d894c4d411a98da440386e48bf04472a","keyterm","elementary","","","","","","Efficiency","Eficiencia","vocabulary","confirmed","true","false","false","","false","","CWS","6","225","225","12","24","2000","0","[]","discovered"
"keyterm-elementary-eighth-eighths","swf-408fa79d9b00f23059d916f28603efe7bd4ba4ed1bf8b57a413712724d5c03c6","keyterm-elementary-eighth-eighths","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/eighth_eighths.swf","408fa79d9b00f23059d916f28603efe7bd4ba4ed1bf8b57a413712724d5c03c6","keyterm","elementary","","","","","","Eighth/eighths","Octavo/octavos","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/eighth_eighths.fla","CWS","6","225","225","12","25","2083.333333","0","[]","discovered"
"keyterm-elementary-element","swf-196621f4a0a6029aff9e220a43681d263de68d5913cb75908ae5fae655b6fded","keyterm-elementary-element","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/element.swf","196621f4a0a6029aff9e220a43681d263de68d5913cb75908ae5fae655b6fded","keyterm","elementary","","","","","","Element","Elemento","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/element.fla","CWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-eliminate","swf-d8c81c78322e23a911b8fe2d9959f86435cf372baa8811853fb824c16bcf730c","keyterm-elementary-eliminate","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/eliminate.swf","d8c81c78322e23a911b8fe2d9959f86435cf372baa8811853fb824c16bcf730c","keyterm","elementary","","","","","","Eliminate","Eliminar","vocabulary","confirmed","true","false","false","","false","","CWS","6","225","225","12","22","1833.333333","0","[]","discovered"
"keyterm-elementary-endpoint","swf-764afc37ca397f76a56f0b7f57a119fbf9edc6a4ba354c319853b36d123cefc2","keyterm-elementary-endpoint","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/endpoint.swf","764afc37ca397f76a56f0b7f57a119fbf9edc6a4ba354c319853b36d123cefc2","keyterm","elementary","","","","","","Endpoint","Puntos terminales","vocabulary","confirmed","true","false","false","","false","","CWS","6","225","225","12","30","2500","0","[]","discovered"
"keyterm-elementary-equal-parts","swf-7e41588671d7933d5e1b3e24d9a19dae1d6ac077b68ad04f3d0bdfdf619a80b5","keyterm-elementary-equal-parts","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/equal_parts.swf","7e41588671d7933d5e1b3e24d9a19dae1d6ac077b68ad04f3d0bdfdf619a80b5","keyterm","elementary","","","","","","Equal parts","Partes iguales","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/equal_parts.fla","CWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-equal-sign","swf-b8a4421401ca9c47021b301530a85eef844ae9c32e052ee3c8d7bd10fa9c5737","keyterm-elementary-equal-sign","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/equal_sign.swf","b8a4421401ca9c47021b301530a85eef844ae9c32e052ee3c8d7bd10fa9c5737","keyterm","elementary","","","","","","Equal sign","Signo igual","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/equal_sign.fla","CWS","6","225","225","12","10","833.333333","0","[]","discovered"
"keyterm-elementary-equation","swf-556b9ecb4e4ccd7f221d987d0438b92d0e4da36e9b3a930ff0be9a86caff5746","keyterm-elementary-equation","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/equation.swf","556b9ecb4e4ccd7f221d987d0438b92d0e4da36e9b3a930ff0be9a86caff5746","keyterm","elementary","","","","","","Equation","Ecuaciòn","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/equation.fla","CWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-equivalent-form","swf-eff4b09641281581bd3dfdec2b361e778ab721fb6cd0777d0160ad0c43ed3140","keyterm-elementary-equivalent-form","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/equivalent_form.swf","eff4b09641281581bd3dfdec2b361e778ab721fb6cd0777d0160ad0c43ed3140","keyterm","elementary","","","","","","Equivalent Form","Forma equivalente","vocabulary","confirmed","true","false","false","","false","","CWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-equivalent-fraction","swf-fe30f54b80609d1143aebd4cec0c6217975ee4ec370a3577391a07583616005f","keyterm-elementary-equivalent-fraction","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/equivalent_fraction.swf","fe30f54b80609d1143aebd4cec0c6217975ee4ec370a3577391a07583616005f","keyterm","elementary","","","","","","Equivalent Fraction","Fracción equivalente","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/equivalent_fraction.fla","CWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-eruption","swf-34004ed5045b63896cd2c7c35e244ada81466ab2d8cae6080bc0660a9d4ef61f","keyterm-elementary-eruption","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/eruption.swf","34004ed5045b63896cd2c7c35e244ada81466ab2d8cae6080bc0660a9d4ef61f","keyterm","elementary","","","","","","Eruption","Erupción","vocabulary","confirmed","true","false","false","","false","","CWS","6","225","225","12","30","2500","0","[]","discovered"
"keyterm-elementary-essential-question","swf-8c3e08c972356106674537a757f35acd4147ae9ab586f8385a110cfbda1facad","keyterm-elementary-essential-question","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/essential_question.swf","8c3e08c972356106674537a757f35acd4147ae9ab586f8385a110cfbda1facad","keyterm","elementary","","","","","","Essential question","Pregunta esencial","vocabulary","confirmed","true","false","false","","false","","CWS","7","225","225","12","25","2083.333333","0","[]","discovered"
"keyterm-elementary-estimate","swf-0c3290fe021c8a5783636f1ced1c1d9c29351547a85e91912aeb33ca29d31761","keyterm-elementary-estimate","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/estimate.swf","0c3290fe021c8a5783636f1ced1c1d9c29351547a85e91912aeb33ca29d31761","keyterm","elementary","","","","","","Estimate","Aproximar","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/estimate.fla","CWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-estimated-value","swf-b23ca573ae54188f45f4a674292f25f82af3888402d2863e56cdb828b1171609","keyterm-elementary-estimated-value","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/estimated_value.swf","b23ca573ae54188f45f4a674292f25f82af3888402d2863e56cdb828b1171609","keyterm","elementary","","","","","","Estimated Value","Valor calculado","vocabulary","confirmed","true","false","false","","false","","CWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-evaluate-an-expression","swf-346f7adc3c501093dcd338081cb28aa48e14fc78cae98e3551f36cc8c4aea7c8","keyterm-elementary-evaluate-an-expression","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/evaluate_an_expression.swf","346f7adc3c501093dcd338081cb28aa48e14fc78cae98e3551f36cc8c4aea7c8","keyterm","elementary","","","","","","Evaluate an Expression","Evaluar una Expresión","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/evaluate_an_expression.fla","CWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-evaluate-mathematical","swf-91968b3efcd55c7fee5f8c44ee092e82d84605e4c1fcad70e88a5a4bc9894d40","keyterm-elementary-evaluate-mathematical","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/evaluate_mathematical.swf","91968b3efcd55c7fee5f8c44ee092e82d84605e4c1fcad70e88a5a4bc9894d40","keyterm","elementary","","","","","","Evaluate (an/the) Mathematical Expression","Evaluar una Expresión Matemática","vocabulary","confirmed","true","false","false","","false","","CWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-even-number","swf-7a2991f8c069f52d0796fc77d4faccbd38fdfe69e6f5c769d06a33078e55ce61","keyterm-elementary-even-number","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/even_number.swf","7a2991f8c069f52d0796fc77d4faccbd38fdfe69e6f5c769d06a33078e55ce61","keyterm","elementary","","","","","","Even number","Número par","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/even_number.fla","CWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-exact","swf-ad630a9777bf4ecac89eced338135469c249d23f5d76850d48805c341180cd4c","keyterm-elementary-exact","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/exact.swf","ad630a9777bf4ecac89eced338135469c249d23f5d76850d48805c341180cd4c","keyterm","elementary","","","","","","Exact","Exacto","vocabulary","confirmed","true","false","false","","false","","CWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-exact-exactly","swf-46cf9113c31588d7f453f915f060da36458af6d3cd16e79f2882d911a45f758d","keyterm-elementary-exact-exactly","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/exact_exactly.swf","46cf9113c31588d7f453f915f060da36458af6d3cd16e79f2882d911a45f758d","keyterm","elementary","","","","","","Exact / Exactly","Exacto/Exactamente","vocabulary","confirmed","true","false","false","","false","","CWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-exchange","swf-63b8fc69dea90f7a867c9349c9b68ef2e2660393ae39012cc8806ef4f04a37a5","keyterm-elementary-exchange","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/exchange.swf","63b8fc69dea90f7a867c9349c9b68ef2e2660393ae39012cc8806ef4f04a37a5","keyterm","elementary","","","","","","Exchange","Intercambiar","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/exchange.fla","CWS","6","225","225","12","58","4833.333333","0","[]","discovered"
"keyterm-elementary-experimental-probability","swf-8d2d644a28e9114501ce633644bd7d820ee658bf958aa2a06778db0b4c0d912d","keyterm-elementary-experimental-probability","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/experimental_probability.swf","8d2d644a28e9114501ce633644bd7d820ee658bf958aa2a06778db0b4c0d912d","keyterm","elementary","","","","","","Experimental probability","Probabilidad experimental","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/experimental_probability.fla","CWS","6","225","225","12","17","1416.666667","0","[]","discovered"
"keyterm-elementary-exponent","swf-590beb1d97e5233627ca44c25f91a49ac71ab76a7bac3ba25d524f32add8ab7a","keyterm-elementary-exponent","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/exponent.swf","590beb1d97e5233627ca44c25f91a49ac71ab76a7bac3ba25d524f32add8ab7a","keyterm","elementary","","","","","","Exponent","Exponente","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/exponent.fla","CWS","6","225","225","12","50","4166.666667","0","[]","discovered"
"keyterm-elementary-express","swf-c2b942c52c68022ab62dabb8a2d613b817870afed99e316311d6e8ea07482d95","keyterm-elementary-express","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/express.swf","c2b942c52c68022ab62dabb8a2d613b817870afed99e316311d6e8ea07482d95","keyterm","elementary","","","","","","Express","Expresar","vocabulary","confirmed","true","false","false","","false","","CWS","6","225","225","12","2","166.666667","0","[]","discovered"
"keyterm-elementary-expression","swf-736d602f15a6c585097c2b5a61b292607a53081e6ddcf2535b897e0cd6efbb35","keyterm-elementary-expression","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/expression.swf","736d602f15a6c585097c2b5a61b292607a53081e6ddcf2535b897e0cd6efbb35","keyterm","elementary","","","","","","Expression","Expresión","vocabulary","confirmed","true","false","false","","false","","CWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-exterior-angle","swf-c328fd596af1b4a61c3d02669266db37ce0c4d15287c692abb23d6b6c1ba98ae","keyterm-elementary-exterior-angle","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/exterior_angle.swf","c328fd596af1b4a61c3d02669266db37ce0c4d15287c692abb23d6b6c1ba98ae","keyterm","elementary","","","","","","Exterior Angle","Ángulo exterior","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/exterior_angle.fla","CWS","6","225","225","12","30","2500","0","[]","discovered"
"keyterm-elementary-face","swf-4436c9233c5fd04796e6d4ecb12f975d405f695722839a7eadd46d8e31e2206f","keyterm-elementary-face","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/face.swf","4436c9233c5fd04796e6d4ecb12f975d405f695722839a7eadd46d8e31e2206f","keyterm","elementary","","","","","","Face","Cara","vocabulary","confirmed","true","false","false","","false","","FWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-fact-family","swf-885e7dc2a0704c75d8fc0a0e5ea38de5c81e5817fc61132dc5319d9ccb2e4d60","keyterm-elementary-fact-family","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/fact_family.swf","885e7dc2a0704c75d8fc0a0e5ea38de5c81e5817fc61132dc5319d9ccb2e4d60","keyterm","elementary","","","","","","Fact family","Conjunto de operaciones básicas","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/fact_family.fla","CWS","6","225","225","12","11","916.666667","0","[]","discovered"
"keyterm-elementary-factor-pair","swf-adade87e42f6475b5b1f8e1d2e1ab9884602e5cceb0e3c972d704efd31abf10d","keyterm-elementary-factor-pair","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/factor_pair.swf","adade87e42f6475b5b1f8e1d2e1ab9884602e5cceb0e3c972d704efd31abf10d","keyterm","elementary","","","","","","Factor pair","Par de factores","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/factor_pair.fla","CWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-factor-tree","swf-d17eead9283b402c8fd926501827a795fac8ca52073a79f56fa5f32ae7b3b23d","keyterm-elementary-factor-tree","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/factor_tree.swf","d17eead9283b402c8fd926501827a795fac8ca52073a79f56fa5f32ae7b3b23d","keyterm","elementary","","","","","","Factor tree","Árbol de factores","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/factor_tree.fla","CWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-factoring","swf-2e945f67bb685f1601b7a5dec7da2a99f4dd17faa988e65df5dc2b1e8fcced42","keyterm-elementary-factoring","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/factoring.swf","2e945f67bb685f1601b7a5dec7da2a99f4dd17faa988e65df5dc2b1e8fcced42","keyterm","elementary","","","","","","Factoring","Factorización","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/factoring.fla","CWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-fahrenheit","swf-36af6a1ef5337225cc14fcb93e46b552e7055b9d8b89c6af74b732081f0c5cea","keyterm-elementary-fahrenheit","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/fahrenheit.swf","36af6a1ef5337225cc14fcb93e46b552e7055b9d8b89c6af74b732081f0c5cea","keyterm","elementary","","","","","","Fahrenheit","Fahrenheit","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/fahrenheit.fla","CWS","6","225","225","12","1","83.333333","0","[]","discovered"
"keyterm-elementary-fiction","swf-401c6a66b62842e530934e73f3dcae723dd76a55ff01e6a8097e470ff33c0c94","keyterm-elementary-fiction","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/fiction.swf","401c6a66b62842e530934e73f3dcae723dd76a55ff01e6a8097e470ff33c0c94","keyterm","elementary","","","","","","Fiction","Ficción","vocabulary","confirmed","true","false","false","","false","","CWS","6","225","225","12","9","750","0","[]","discovered"
"keyterm-elementary-field-properties","swf-e903d61a958d90e5ac385738d4d4d532c93f4fa15c7b3419e9b9ca7c5ee70789","keyterm-elementary-field-properties","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/field_properties.swf","e903d61a958d90e5ac385738d4d4d532c93f4fa15c7b3419e9b9ca7c5ee70789","keyterm","elementary","","","","","","Field Properties","Propiedades de las operaciones","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/field_properties.fla","CWS","6","225","225","12","67","5583.333333","0","[]","discovered"
"keyterm-elementary-fifth-fifths","swf-b9d1068816af3d1aa483ce6b42e8f8166fc2926c24adedc2eecfb0d06254fbad","keyterm-elementary-fifth-fifths","true","HELP_KEYTERMS/KT/ELEMENTARY/DIG/fifth_fifths.swf","b9d1068816af3d1aa483ce6b42e8f8166fc2926c24adedc2eecfb0d06254fbad","keyterm","elementary","","","","","","Fifth/fifths","Quinto/quintos","vocabulary","confirmed","true","false","false","","false","HELP_KEYTERMS/KT/ELEMENTARY/DIG/fifth_fifths.fla","CWS","6","225","225","12","25","2083.333333","0","[]","discovered"
